Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
01-01-2020 00:00,367.38,449.58,57.28,54.76,104.31,62.02,10.76,3.65,60.06,5.77,342.49,NA,NA,NA,NA,8.97,79.31,0.84,124.07,NA,0,174.46,986.9,NA
02-01-2020 00:00,360.34,463.33,90.84,61.22,134.5,52.64,21.3,4.13,63.83,5.82,188.12,NA,NA,NA,NA,9.92,76.68,0.61,166.35,NA,0,170.22,982.02,NA
03-01-2020 00:00,394.86,500.24,67.17,46.96,127.81,56.34,22.12,2.93,65.94,8.85,196.76,NA,NA,NA,NA,10.42,75.91,0.92,125.35,NA,0,224.33,895.52,NA
04-01-2020 00:00,204.94,359.77,83.19,90.79,120.26,55.84,4.96,0.92,63.17,5.27,157.96,NA,NA,NA,NA,11.19,64.12,0.68,254.21,NA,0,209.38,927.65,NA
05-01-2020 00:00,186.4,313.4,91.33,69.24,125.81,45.24,11.1,1.96,62.89,2.06,96.63,NA,NA,NA,NA,10.47,69.85,0.78,233.76,NA,0,166.41,919.54,NA
06-01-2020 00:00,171.8,290.19,102.14,62.39,121.08,45.2,17.4,2.34,66.44,2.77,117.93,NA,NA,NA,NA,10.14,73.29,0.46,211.32,NA,0,141.49,945.84,NA
07-01-2020 00:00,143.41,218.67,28.27,41.79,47.15,37.18,16.19,1.69,63.24,3.09,98.81,NA,NA,NA,NA,10.22,80.31,1.45,87.16,NA,0,146.83,959.14,NA
08-01-2020 00:00,144.91,167.73,72.85,37.43,81.07,31.91,11.75,1.82,62.42,2.63,93.13,NA,NA,NA,NA,9.74,91.4,0.74,152.14,NA,0,88.5,979.99,NA
09-01-2020 00:00,115.28,233.82,100.01,44.79,100.67,18.54,7.95,2.11,64.16,1.95,71.56,NA,NA,NA,NA,8.98,80.22,1.24,267,NA,0,232.21,965.42,NA
10-01-2020 00:00,148.54,323.3,81.28,53.81,119.78,17.77,10.49,2.21,64.27,2.26,62.18,NA,NA,NA,NA,9.07,79.83,1.03,264.77,NA,0,174.9,951.73,NA
11-01-2020 00:00,164.77,340.71,107.47,70.69,134.75,24.37,12.09,2.66,64.01,3.2,53.93,NA,NA,NA,NA,14.74,70.2,0.64,250.82,NA,0,166.05,983.59,NA
12-01-2020 00:00,260.68,NA,116.21,73.67,178.09,47.12,11.6,3.83,64.42,4.83,58.3,NA,NA,NA,NA,18.9,73.32,0.47,233.1,NA,0,169.14,986.9,NA
13-01-2020 00:00,259.22,329.94,65.44,54.47,99.42,70.22,3.86,2.68,59.43,3.52,54.67,NA,NA,NA,NA,19.13,77.62,1.32,121.87,0.01,0.5,160.91,986.94,NA
14-01-2020 00:00,143.28,213.71,60.47,38.74,71.53,61.06,7.66,1.95,61.36,2.21,56.98,NA,NA,NA,NA,18.36,83.14,0.79,252.7,0,0,162.22,986.9,NA
15-01-2020 00:00,118.38,199.33,59.98,46.55,73.67,50.93,8.78,1.27,60.22,2.61,59.69,NA,NA,NA,NA,18.52,79.69,0.57,247.83,NA,0,175.26,986.9,NA
16-01-2020 00:00,164.31,206.66,60.09,37.45,70.3,48.48,9.3,1.89,62.72,3.13,47.16,NA,NA,NA,NA,17.83,84.91,0.44,230.62,NA,0,148.65,986.9,NA
17-01-2020 00:00,107.94,157.35,89.09,38.99,94.51,39.26,6.29,1.54,64.82,2.24,42.26,NA,NA,NA,NA,18.41,88.3,0.64,250.77,NA,0,160.27,987.67,NA
18-01-2020 00:00,173.46,345.44,114.14,72.29,147.17,40.51,4.43,2.11,33.18,5.31,60.73,NA,NA,NA,NA,18.43,81.78,0.53,243.1,NA,0,227.17,949.98,NA
19-01-2020 00:00,153.73,261.58,110.6,54.86,119.29,44.62,3.92,1.69,12.15,2.66,49.01,NA,NA,NA,NA,13.82,82.13,1.17,259.07,NA,0,175.28,919.94,NA
20-01-2020 00:00,181.78,314.54,94.06,63.04,122.46,42.92,7.51,5.1,12.09,3.18,40.12,NA,NA,NA,NA,12.63,84.54,0.69,245.99,NA,0,163.25,918.59,NA
21-01-2020 00:00,243.19,407.08,74.58,61.38,97.8,68.34,4.17,1.54,11.9,4.08,45.61,NA,NA,NA,NA,13.37,83.62,0.89,121.55,NA,0,165.73,891.05,NA
22-01-2020 00:00,237.3,361.8,131.7,58.79,148.28,36.56,4.43,1.87,12.04,6.5,47.49,NA,NA,NA,NA,12.98,84.75,0.9,242.19,NA,0,175.01,902.84,NA
