Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
01-01-2019 00:00,373.61,574.95,110.25,76.6,127,68.02,26.83,2.82,25.65,5.07,43.09,NA,NA,NA,NA,13.35,31.42,0.69,232.59,0,0,95.8,995.84,NA
02-01-2019 00:00,440.58,646.73,101.11,97.92,144.92,77.9,28.3,3.74,24.07,6.86,61.56,NA,NA,NA,NA,15.18,29.97,0.77,157.8,0,0,84.02,996.09,NA
03-01-2019 00:00,428.48,589.77,39.63,48.77,67.01,73.15,20.58,2.05,27.99,4.59,44.96,NA,NA,NA,NA,13.36,40.93,0.95,303.93,0,0,94.31,997.17,NA
04-01-2019 00:00,281.07,430.04,37.27,39.08,51.06,53.08,20.9,0.96,21.12,3.5,32.48,NA,NA,NA,NA,11.96,44.51,1.05,252.63,0,0,70.77,996.07,NA
05-01-2019 00:00,311.15,479.56,67.09,70.55,92.21,63.16,23.73,1.64,28.94,5.21,44.26,NA,NA,NA,NA,14.6,26.88,1.56,102.77,0,0,90.24,994.48,NA
06-01-2019 00:00,182.01,256.18,12.49,35.35,29.03,59.73,19.8,NA,41.81,2.93,31.03,NA,NA,NA,NA,14.7,19.62,1.78,191.63,0.01,0.5,79.33,993.95,NA
07-01-2019 00:00,226.79,320.54,43.89,41.61,56.85,60.12,19.23,0,8.34,3.84,23.66,NA,NA,NA,NA,12.88,46.11,1.19,311,0,0,89.59,995.69,NA
08-01-2019 00:00,192.28,263.4,29.63,66.32,58.66,50.94,29.21,NA,1.93,NA,NA,NA,NA,NA,NA,13.51,29.19,NA,NA,0,0,97.92,993.82,NA
09-01-2019 00:00,181.1,267.94,7.76,47.81,31.91,45.68,28.43,NA,29.92,2.95,24.02,NA,NA,NA,NA,13.63,22.3,1.89,330.59,0,0,105.02,993.13,NA
10-01-2019 00:00,203.91,342.39,63.33,64.22,99.89,47.79,25.3,NA,39.03,4.43,33.14,NA,NA,NA,NA,13.67,15.23,1.09,275.78,0,0,101.79,992.87,NA
11-01-2019 00:00,333.8,507.9,149.79,92.86,177.09,61.37,23.13,NA,31.07,7.82,74.78,NA,NA,NA,NA,13.71,30.75,0.67,165.6,0,0,85.15,994.43,NA
12-01-2019 00:00,345.9,569.37,183.02,115.56,212.95,65.73,16.74,NA,37.8,7.48,67.05,NA,NA,NA,NA,15.11,25.44,0.8,186.94,0,0,80.16,993.47,NA
13-01-2019 00:00,288.04,428.88,34.92,57.68,59.15,63.82,20.82,NA,48.28,4.5,39,NA,NA,NA,NA,16.34,12.7,1.85,231.26,0,0,76.8,995.4,NA
14-01-2019 00:00,114.04,175.34,4.45,34.82,22.12,40.38,22.18,NA,41.88,3.38,29.17,NA,NA,NA,NA,13.13,0.31,1.98,323.89,0,0,114.59,995.21,NA
15-01-2019 00:00,174.42,278.37,61.03,52.63,77.72,36.87,24.87,NA,32.8,3.44,23.47,NA,NA,NA,NA,11.44,4.3,1.43,287.1,0,0,85.08,994.21,NA
16-01-2019 00:00,377.16,604.21,136.34,110.37,164.92,57.51,28.88,NA,20.59,3.53,30.08,NA,NA,NA,NA,12.72,30.56,0.75,164.62,0,0,81.44,994.19,NA
17-01-2019 00:00,403.07,577.52,98.81,80.43,126.13,64.33,23.34,NA,36.51,0,0,NA,NA,NA,NA,13.58,27.68,1.19,270.2,0,0,88.24,992.98,NA
18-01-2019 00:00,321.02,473.18,51.74,65.03,77.16,51.78,16.44,NA,32.77,NA,NA,NA,NA,NA,NA,12.6,37.77,0.87,294.95,0,0,105.42,993.45,NA
19-01-2019 00:00,308.13,501.11,76.42,86.49,104.75,50.78,24.17,NA,44.5,NA,NA,NA,NA,NA,NA,15.16,26.82,0.73,252.28,0,0,100.2,993.16,NA
20-01-2019 00:00,409.85,676.59,199.32,146.91,280.03,64.96,21.44,NA,53.61,NA,NA,NA,NA,NA,NA,18.2,20.62,0.6,182.24,0,0,95.63,992.16,NA
21-01-2019 00:00,208.23,352.69,76.02,78.46,107.48,62.86,21.17,NA,49.09,NA,NA,NA,NA,NA,NA,17.45,17.75,2.79,115.32,0.02,2,46.63,989.33,NA
22-01-2019 00:00,59.15,76.99,6.26,43.97,28.48,39.9,7.66,NA,38.51,NA,NA,NA,NA,NA,NA,14.91,51.64,2.48,103.22,0.17,16.5,51.95,990.15,NA
