Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
01-01-2023,202.0555556,322.8125,56.33298611,24.7125,77.86423611,98.03125,4.549652778,2.065972222,13.77934783,1.640151515,3.332575758,,,,,14.084375,73.971875,0.786458333,241.9083333,0,0,53.91145833,995.5083333,
02-01-2023,233.2222222,326.1041667,12.75652174,20.64479167,32.57916667,109.8208333,3.116666667,1.385069444,11.27826087,1.05,2.45,,,,,12.60729167,80.05833333,1.1,244.9083333,0,0,46.225,996.69375,
03-01-2023,258.6076389,376,3.711403509,17.125,19.95217391,72.19456522,8.683333333,0.907608696,12.89963768,,,,,,,11.25,77.07083333,1.3375,295.3958333,0,0,34.21875,997.290625,
04-01-2023,189.4409722,281.6076389,27.14801587,15.42916667,41.23560606,59.78333333,2.790909091,1.003787879,12.94204545,,,,,,,9.505902778,80.46006944,1.338541667,285.1510417,0,0,42.87222222,991.5788194,
05-01-2023,209.6840278,320.6979167,46.4125,21.3578125,67.771875,79.7765625,9.290104167,1.535416667,5.410507246,1.15,4.05,,,,,8.647916667,85.31354167,1.064930556,277.7454861,0,0,41.14375,987.8354167,
06-01-2023,261.6770833,429.46875,13.07604167,24.990625,38.13541667,80.90416667,10.12430556,1.196527778,7.90942029,,,,,,,8.9625,79.51458333,1.092708333,277.3416667,0,0,46.68541667,988.3145833,
07-01-2023,231.53125,357.21875,30.19479167,24.92708333,55.16666667,75.62916667,17.70555556,1.414236111,6.019202899,0.5,3.4,,,,,8.604166667,81.82083333,0.988541667,268.0739583,0,0,51.53645833,986.1979167,
08-01-2023,255.7881944,348.9375,61.79791667,20.5,82.24375,92.56354167,3.715972222,1.958680556,7.026086957,,,,,,,9.20625,85.684375,0.816666667,244.7833333,0,0,43.18333333,983.7083333,
09-01-2023,376.6180556,502.4166667,44.10208333,29.23784722,73.33888889,102.0802083,3.649652778,2.597222222,8.358695652,,,,,,,10.12604167,86.58020833,0.851041667,273.5020833,0,0,34.40625,984.678125,
10-01-2023,207.5,291.4270833,23.22708333,18.57083333,41.77916667,88.23229167,3.287152778,1.454861111,7.65326087,,,,,,,11.17708333,83.54583333,1.25,270.7229167,0,0,47.38333333,983.5729167,
11-01-2023,283.2862319,363.6195652,13.028125,29.03020833,42.0875,149.875,4.3625,1.864930556,3.689492754,1.563095238,3.777380952,,,,,11.52708333,81.71770833,1.388541667,157.8,0,0,42.603125,979.325,
12-01-2023,242.5277778,359.5729167,19.65833333,29.078125,48.72395833,115.953125,6.277777778,1.622569444,1.164130435,1.35,2.35,,,,,15.02291667,74.86875,1.369791667,76.375,0,0,47.00833333,976.89375,
13-01-2023,233.9444444,336.8645833,12.34479167,26.665625,38.965625,112.4916667,4.233680556,1.565972222,1.202272727,,,,,,,15.70416667,77.37083333,1.2,135.8052083,0,0,39.78229167,977.98125,
14-01-2023,152.875,224.2604167,3.407291667,11.38854167,14.80625,77.10625,2.905902778,0.722916667,1.104545455,,,,,,,13.46770833,70.62395833,2.077083333,279.7020833,0,0,57.82083333,980.8791667,
15-01-2023,111.8263889,203.1701389,3.536111111,12.27152778,15.79166667,49.5625,4.753472222,0.509027778,,,,,,,,11.01458333,58.440625,1.367361111,268.4295139,0,0,63.35729167,979.5822917,
16-01-2023,154.8055556,275.3958333,36.01956522,28.6576087,64.65108696,57.83586957,4.711231884,1.065942029,11.44791667,,,,,,,11.10138889,63.18229167,1.032291667,258.8454861,0,0,59.76770833,980.7020833,
17-01-2023,173.625,298.0416667,75.475,29.39479167,104.2138889,57.01875,4.432291667,1.362152778,13.9076087,,,,,,,11.17395833,60.03958333,1.272916667,259.909375,0,0,62.959375,981.171875,
18-01-2023,244.7222222,414.6145833,116.2895833,34.31875,149.6534722,67.12916667,4.388768116,1.955555556,15.48913043,,,,,,,11.33229167,62.628125,0.858333333,235.4052083,0,0,60.7875,983.0333333,
19-01-2023,197.5694444,337.7708333,26.30833333,32.56770833,58.84791667,73.60104167,8.103819444,1.071527778,18.97608696,,,,,,,15.06979167,56.12291667,1.009375,265.7052083,0,0,56.07395833,982.8833333,
20-01-2023,94.23611111,155.6979167,6.310416667,15.36979167,21.63333333,70.41354167,5.486111111,0.639236111,20.075,,,,,,,16.178125,62.70416667,2.279166667,281.3354167,0,0,59.36041667,981.353125,
21-01-2023,241.7465278,374.5277778,49.60208333,39.15416667,88.796875,82.32395833,5.180555556,1.528125,17.35217391,,,,,,,15.43541667,71.659375,0.952083333,236.7375,0,0,48.09479167,980.9614583,
22-01-2023,286.5520833,426.9270833,57.98645833,31.675,89.709375,90.2375,4.803472222,1.642708333,17.83913043,,,,,,,15.68125,71.27604167,0.970138889,217.3052083,0,0,54.11354167,980.3322917,
23-01-2023,189.7604167,359,105.3986111,32.74270833,135.3826389,85.55104167,4.894097222,1.956597222,17.11195652,,,,,,,17.01354167,66.17083333,0.916666667,218.5833333,0,0,56.70729167,979.6114583,
24-01-2023,110.625,230.0833333,23.06875,31.28229167,54.334375,113.3850694,4.044927536,1.004513889,6.788768116,,,,,,,17.94791667,70.25520833,1.7875,110.29375,0,0,37.94895833,978.6177083,
25-01-2023,118.7222222,182.09375,34.559375,22.39583333,56.89166667,90.42604167,3.026388889,0.922569444,6.635869565,,,,,,,15.90208333,81.14583333,0.792708333,219.3010417,0,0,24.75208333,980.4822917,
26-01-2023,156.6979167,204.15625,3.91875,12.265625,16.17916667,70.50208333,2.367013889,0.650694444,6.75326087,,,,,,,13.978125,81.75208333,1.652083333,274.8385417,0,0,27.24895833,982.8875,
27-01-2023,98.5625,152.4583333,4.378125,15.565625,19.94479167,46.18645833,3.125,0.477083333,23.98152174,,,,,,,13.228125,63.16041667,1.598958333,274.9791667,0.020833333,0.020833333,117.8697917,982.4322917,
28-01-2023,148.0486111,241.3958333,43.78854167,24.34895833,68.025,48.97708333,4.431944444,1.038888889,27.29347826,1.3,3.5,,,,,14.415625,62.55,1.320833333,253,0,0,141.4322917,979.2572917,
29-01-2023,217.1388889,301.4375,89.603125,40.47395833,130.0239583,71.57083333,2.547916667,1.784722222,5.688043478,,,,,,,13.31979167,83.07291667,1.041666667,137.6197917,0.057291667,0.057291667,25.309375,979.58125,
30-01-2023,83.01449275,131.2291667,48.65416667,24.40833333,72.990625,66.13020833,3.549305556,1.105555556,14.18804348,1.3,5.861111111,,,,,15.21354167,80.91770833,1.45625,100.2447917,0.083333333,0.083333333,75.06354167,983.075,
31-01-2023,88.02777778,115.875,14.07916667,11.00625,25.08125,57.93854167,2.118402778,0.584375,12.1673913,,,,,,,14.81875,81.66145833,1.434375,262.5895833,0,0,97.06354167,983.4875,
01-02-2023,90.98611111,122.7916667,4.711458333,13.34826389,18.04965278,44.12604167,3.526736111,0.508680556,19.46363636,,,,,,,14.70208333,71.4125,1.477083333,256.525,0,0,148.515625,982.0895833,
02-02-2023,100.8194444,157.4791667,4.854166667,19.48333333,24.35416667,40.8125,4.888888889,0.586805556,22.37173913,,,,,,,16.52916667,62.48645833,1.460416667,253.0489583,0,0,155.7822917,980.5760417,
03-02-2023,128.3611111,232.1875,34.175,25.2875,59.478125,48.1875,6.281944444,0.985416667,21.775,,,,,,,16.69895833,63.91145833,1.3,237.434375,0,0,154.8854167,980.671875,
04-02-2023,153,258.3645833,9.727083333,25,34.71354167,59.01041667,9.624305556,0.802083333,26.57282609,,,,,,,18.01354167,61.465625,1.313541667,236.44375,0,0,154.453125,978.15625,
05-02-2023,126.9583333,252.9375,84.3,25.65,108.0128472,52.190625,4.909722222,1.422569444,22.6076087,,,,,,,18.03333333,62.76458333,1.134375,209.9104167,0,0,161.1958333,976.9614583,
06-02-2023,175.2916667,353.8020833,180.003125,39.50138889,217.8756944,67.01979167,4.039930556,2.464912281,20.60326087,,,,,,,19.86875,66.35,1.010069444,140.084375,0,0,144.1916667,976.3395833,
07-02-2023,134.9791667,260.2395833,39.03020833,23.78958333,62.784375,75.48229167,3.030555556,1.14375,17.12282609,1,6.1,,,,,18.64270833,65.01354167,1.788888889,254.865625,0,0,156.7114583,976.2416667,
08-02-2023,85.09722222,158.65625,6.920833333,21.98541667,28.875,48.53229167,5.380555556,0.591666667,24.35652174,,,,,,,17.375,58.96875,1.583333333,262.5947917,0,0,163.053125,978.2385417,
09-02-2023,102.4027778,233.0625,33.78229167,39.25,72.96319444,51.81145833,4.772916667,0.962847222,19.73586957,,,,,,,19.68541667,59.165625,1.451041667,173.1041667,0,0,154.596875,976.6916667,
10-02-2023,103.9027778,240.59375,57.29652778,39.37291667,96.66354167,59.80104167,5.480555556,1.368055556,23.0076087,,,,,,,21.80104167,59.00625,1.572916667,101.1447917,0,0,142.3333333,975.6875,
11-02-2023,167.3472222,303.5520833,38.23958333,26.93645833,65.19375,84.53958333,4.518055556,1.199305556,23.85108696,,,,,,,20.43125,69.421875,1.651041667,240.2927083,0,0,138.40625,978.2010417,
12-02-2023,55.45833333,133.9791667,2.605208333,11.76458333,14.37395833,43.803125,3.803125,0.309027778,30.23586957,,,,,,,17.36145833,51.81041667,2.579166667,277.715625,0,0,173.3614583,981.7135417,
