Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
01-01-2020 00:00,408.55,522.24,106.87,31.55,140.59,74.06,6.47,3.02,20.13,4.42,14.91,NA,NA,NA,NA,11.21,74.46,0.99,109.25,0,0,69.53,996.7,NA
02-01-2020 00:00,393.07,503.68,151.22,29.01,180.15,82.18,6.44,3.56,30.94,5.09,18.63,NA,NA,NA,NA,13.59,72.9,0.89,187.07,0,0,74.58,996.34,NA
03-01-2020 00:00,270.26,399.84,153.77,32.07,185.83,77.49,5.55,3.07,7.86,4.14,19.18,NA,NA,NA,NA,15.36,71.07,0.81,207.19,0,0,78.22,994.08,NA
04-01-2020 00:00,285.42,382.68,81.52,27.87,109.35,78.09,5.03,2.11,10.76,3.03,12.48,NA,NA,NA,NA,14.34,72.78,1.03,296.89,0,0,71.95,993.09,NA
05-01-2020 00:00,205.5,271.87,13.56,22.81,36.37,76,4.27,0.82,13.07,1.93,7.99,NA,NA,NA,NA,14.41,66.7,1.43,269.81,0,0,64.32,993.29,0
06-01-2020 00:00,186.2,251.07,17.32,24.5,41.32,67.48,4.71,0.93,5.82,1.83,6.82,NA,NA,NA,NA,14.25,69.8,1.31,151.82,0,0,37.13,994.25,0
07-01-2020 00:00,150.3,181.11,15.89,26.65,42.53,57.82,4.41,1.11,11.01,2.18,6.45,NA,NA,NA,NA,15.14,73.67,1.78,94.36,0,0,44.81,992.36,0.07
08-01-2020 00:00,130.73,144.28,9.42,19.26,28.67,46.34,2.45,0.95,8.5,1.92,5.75,NA,NA,NA,NA,13.2,85.6,1.48,199.19,0,0,14.19,990.37,NA
09-01-2020 00:00,112.02,137.95,4.49,12.17,16.73,46.31,2.6,0.66,10.84,1.79,3.88,NA,NA,NA,NA,10.22,80.28,2.18,331.4,0,0,73.62,995.16,NA
10-01-2020 00:00,144.59,186.6,10.45,18.95,29.4,45.38,4.49,0.88,14.24,1.5,3.89,NA,NA,NA,NA,10.82,76,1.45,314.47,0,0,93.38,995.33,NA
11-01-2020 00:00,193.74,276.85,41.93,23.84,65.87,46.14,4.87,1.19,16.06,2.13,6.05,NA,NA,NA,NA,12.31,68.37,1.05,296.28,0,0,94.53,994.98,NA
12-01-2020 00:00,259.96,433.27,104.91,31.1,122.2,49.1,5.38,2.42,12.74,3.11,10.27,NA,NA,NA,NA,13.85,70.82,0.82,254.27,0,0,87.37,992,NA
13-01-2020 00:00,228.85,323.28,38.98,34.12,73.05,49.14,4.65,1.79,7.93,2.87,9.24,NA,NA,NA,NA,15.47,71.16,1.96,189.56,0,0,50.45,987.45,NA
14-01-2020 00:00,122.12,151.28,5.27,12.64,17.9,42.07,3,0.76,10.18,1.45,5.36,NA,NA,NA,NA,12.98,78.78,2.14,295.21,0,0,68.28,991.18,NA
15-01-2020 00:00,131.98,178.54,7,17.29,24.21,40.83,4.52,0.75,14.88,1.59,6.87,NA,NA,NA,NA,13.04,75.56,1.86,278.68,0,0,88.23,992.23,NA
16-01-2020 00:00,159.64,213.39,10.71,18.25,28.86,42.09,3.68,0.85,6.07,1.68,8.13,NA,NA,NA,NA,11.88,81.49,1.53,218.34,0,0,40.42,991.08,NA
17-01-2020 00:00,140.89,188.25,15.53,15.17,30.68,35.79,3.69,0.91,6.52,1.66,7.01,NA,NA,NA,NA,12.93,84.54,1.3,273.83,0,0,53.67,992.4,NA
18-01-2020 00:00,140.09,189.15,15.31,19.43,34.75,35.15,3.19,1,7.26,1.86,7.7,NA,NA,NA,NA,11.89,82.68,1.3,246.42,0,0,66.15,994.09,NA
19-01-2020 00:00,137.5,176.92,3.69,10.61,14.29,38.11,2.99,0.62,15.7,1.32,3.31,NA,NA,NA,NA,10.39,80.24,1.38,305.3,0,0,95.5,994.9,NA
20-01-2020 00:00,170.79,245.48,25.21,19.21,44.4,39.03,8.57,1.22,12.01,1.69,4.86,NA,NA,NA,NA,11.73,81.72,1.03,291.22,0,0,64.17,993.78,NA
21-01-2020 00:00,335.4,502.24,64.14,34.74,101.64,47.09,9.64,2.32,7.76,3.31,13.51,NA,NA,NA,NA,13.49,81.29,0.97,136.06,0,0,65.12,994.47,NA
22-01-2020 00:00,217.48,282,28.13,24.88,53,67.93,1.71,1.54,13.26,2.58,9.36,NA,NA,NA,NA,11.54,83.44,1.18,285.84,0,0,72.23,996.29,NA
23-01-2020 00:00,98.08,138.62,2.64,18.98,21.53,89.58,3.42,0.56,15.67,1.22,3.79,NA,NA,NA,NA,13.22,64.58,2.44,328.66,0,0,107.43,994.69,NA
24-01-2020 00:00,115.33,175.52,35.86,25.73,61.56,73.76,4.91,0.82,19.34,1.94,6.65,NA,NA,NA,NA,13.57,59.96,1.43,278.92,0,0,108.72,992.15,NA
25-01-2020 00:00,193.15,311.26,84.86,33.63,118.48,75.65,6.12,1.74,15.55,2.37,8.66,NA,NA,NA,NA,13.44,66.8,0.85,269.03,0,0,101.36,992.33,NA
26-01-2020 00:00,275.04,423.17,103.64,28.53,130.96,62.06,7.5,2.36,20.85,3.41,14.41,NA,NA,NA,NA,14.22,71.09,1.07,289.14,0,0,99.28,990.54,NA
27-01-2020 00:00,257.79,364.53,69.58,43.63,113.18,63.81,6.82,2.03,9.71,3.12,10.82,NA,NA,NA,NA,15.05,70.51,1.39,136.52,0,0,64.05,988.08,NA
28-01-2020 00:00,123,147.17,8.4,24.33,32.72,49.75,5.6,0.91,12.77,1.52,5.23,NA,NA,NA,NA,15.41,75.29,2.18,119.76,0,0,75.61,986.83,NA
29-01-2020 00:00,115.21,153.67,7.29,18.54,25.83,41.84,6.86,0.66,18.26,1.39,5.75,NA,NA,NA,NA,14.83,71.09,1.63,208.6,0,0,121.63,992.64,NA
30-01-2020 00:00,125.67,182.5,8.94,18.99,27.81,39.35,6.98,0.73,16.71,1.36,6.45,NA,NA,NA,NA,13.88,72.57,2.07,329.81,0,0,125.78,993.5,NA
31-01-2020 00:00,132.58,196.2,15.72,21.46,37.07,42.44,5.98,0.86,13.64,1.51,6.3,NA,NA,NA,NA,12.09,73.47,1.37,252.35,0,0,122.58,991.43,NA
01-02-2020 00:00,156.46,274.44,63.77,22.41,86.78,47.19,6.01,1.45,22.42,1.97,9.61,NA,NA,NA,NA,13.19,72.4,1.4,302.34,0,0,122.28,994.07,NA
02-02-2020 00:00,175.76,238.89,15.35,21.77,37.13,45.31,7.86,0.98,14.85,1.64,5.57,NA,NA,NA,NA,12.14,75.79,1.24,314.82,0,0,123.55,995.59,NA
