Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
30-01-2021 00:00,183.88,326.29,52,27.2,79.05,66.01,11.93,1.1,22.85,1.63,8.21,NA,NA,NA,NA,13.56,61.75,1.05,241.55,0,0,117.72,992.64,NA
31-01-2021 00:00,220.17,430.02,123.65,32.68,150.95,74.25,8.28,2.08,21.92,2.49,18.73,NA,NA,NA,NA,13.99,63.89,0.64,220.5,0,0,122.02,993.14,NA
01-02-2021 00:00,278.27,515.21,171.52,48.26,179.26,90.02,9.3,3.22,29.18,2.67,17.8,NA,NA,NA,NA,16.11,64.26,0.83,218.93,0,0,109.86,994.82,NA
02-02-2021 00:00,281.01,532.79,98.27,46.66,143.86,84.69,14.71,2.67,27.81,2.39,23.72,NA,NA,NA,NA,16.9,65.47,0.84,200.87,0,0,113.73,993.29,NA
03-02-2021 00:00,185.56,347.44,17.11,38.48,55.59,84.93,8.08,1.43,14.13,1.99,11.7,NA,NA,NA,NA,18.84,62.8,1.94,99.13,0,0,107.24,991.87,NA
04-02-2021 00:00,132.07,226.53,2.28,17.53,19.69,74.73,5.52,0.94,14.39,1.67,6.47,NA,NA,NA,NA,16.05,70.88,2.39,137.56,0.01,1,74.59,992.55,NA
05-02-2021 00:00,69.77,150.19,15.45,20,34.97,54.93,7.42,0.83,14.61,1.39,13.55,NA,NA,NA,NA,15.02,71.02,1.42,269.28,0,0,130.21,993.73,NA
06-02-2021 00:00,123.04,212.72,5.01,17.86,22.87,59.1,10.41,0.74,15.37,1.21,6.62,NA,NA,NA,NA,15.4,68.97,2.11,290.05,0,0,138.02,994.09,NA
07-02-2021 00:00,165.05,280.55,27.48,23.26,57.32,64.61,12.88,1.25,20.01,1.37,4.54,NA,NA,NA,NA,12.46,78.4,1.51,271.18,0,0,65.06,993.58,NA
08-02-2021 00:00,216.86,502.59,92.74,26.2,121.36,62.03,6.26,2.2,17.07,2.14,12.2,NA,NA,NA,NA,18.87,63.58,0.85,243.15,0,0,182.29,993.69,NA
09-02-2021 00:00,211.94,406.83,58.59,35.66,92.73,62.2,10.62,2.15,15.36,2.29,16.47,NA,NA,NA,NA,17.14,69.73,0.92,224.51,0,0,116.15,990.82,NA
10-02-2021 00:00,215.96,415.54,71.22,38.79,110.01,69.31,12.97,1.97,25.63,2.57,18.36,NA,NA,NA,NA,20.11,61.72,1.03,221.79,0,0,122.15,989.22,NA
11-02-2021 00:00,189.47,354.2,40.1,27.45,67.58,64.82,11.4,1.62,19.19,1.82,11.27,NA,NA,NA,NA,18.35,67.28,0.96,265.19,0,0,119.77,990.06,NA
12-02-2021 00:00,242.94,435.17,58.08,29.05,87.21,75.29,11.52,2.08,16.77,1.79,13.3,NA,NA,NA,NA,18.07,75.99,0.88,267.6,0,0,95.6,991.14,NA
13-02-2021 00:00,180.84,334.53,71.95,29.85,95.51,103.66,5.38,2.94,21.55,1.73,18.33,NA,NA,NA,NA,18.23,74.99,1.03,258.01,0,0,106.48,990.97,NA
14-02-2021 00:00,205.09,394.14,121.68,31.84,147.86,77.18,6.57,2.74,35.21,2.21,19.19,NA,NA,NA,NA,18.8,67.52,0.81,236.47,0,0,112.62,990.28,NA
15-02-2021 00:00,166.09,376.57,95.49,31.55,122.47,75,5.77,2.23,18.57,1.76,14.83,NA,NA,NA,NA,20.19,64.74,0.9,225.33,0,0,109.11,988.55,NA
16-02-2021 00:00,173.91,348.26,45.88,31.53,77.41,71.32,9.35,1.59,19.68,1.69,10.66,NA,NA,NA,NA,20.29,61.5,1.21,208.83,0,0,95.44,988.17,NA
17-02-2021 00:00,184.72,377.35,82.41,27.39,109.71,66.47,7.93,2.3,15.7,1.71,13.75,NA,NA,NA,NA,18.85,67.06,0.91,281.77,0,0,113.81,989.87,NA
18-02-2021 00:00,176.77,367.67,125.01,29.87,149.53,52.46,6.62,2.53,19.36,1.85,17.92,NA,NA,NA,NA,19.04,67.75,0.88,239.86,0,0,110.79,992.68,NA
19-02-2021 00:00,181.6,348.19,42.74,20.75,63.53,89.66,5.99,2.03,7.62,1.94,13.39,NA,NA,NA,NA,16.28,80.63,1.04,267.09,0,0,133.84,995.22,NA
20-02-2021 00:00,113.88,228.34,55.43,30.46,85.8,62.6,8.59,1.06,12.8,1.51,11.74,NA,NA,NA,NA,19.38,62.32,1.07,284.67,0.01,0.5,111.14,994.46,NA
21-02-2021 00:00,202.17,358.12,31.84,27.74,59.54,39.31,12.05,2.54,18.14,1.62,7.81,NA,NA,NA,NA,19.03,65.2,1.16,243.4,0,0,95.94,993,NA
22-02-2021 00:00,159.39,345.48,55.1,29.92,85.08,54.7,17.88,1.85,15.45,1.44,6.97,NA,NA,NA,NA,20.15,63.61,1.09,220.25,0,0,96.11,991.02,NA
23-02-2021 00:00,173.03,415.22,85.87,38.24,102.94,77.55,16.64,2.79,17.69,1.87,14.97,NA,NA,NA,NA,21.34,58.14,0.92,220.57,0,0,98.31,988.8,NA
24-02-2021 00:00,201.32,453.14,121.89,37.97,159.6,81.67,22.2,3.33,16.18,2.15,23.8,NA,NA,NA,NA,22.57,57.65,0.99,254.46,0,0,101.54,987.08,NA
25-02-2021 00:00,165.57,371.86,64.07,29.58,93.69,79.95,16.25,1,17.65,2.06,20.24,NA,NA,NA,NA,23.25,59.44,1.17,253.75,0,0,100.3,985.83,NA
26-02-2021 00:00,135.6,325.57,74.05,31.54,82.16,75.08,15.04,2.76,13.89,1.67,14.31,NA,NA,NA,NA,24.31,58.35,1.25,217.48,0,0,105.51,983.52,NA
27-02-2021 00:00,73.26,274.28,40.61,28.84,69.5,53.41,8.71,1.24,20.3,2.33,14.8,NA,NA,NA,NA,25.18,47.81,1.31,228.01,0,0,104.31,983.15,NA
28-02-2021 00:00,80.17,255.94,7.98,21.79,29.93,59.66,11.83,0.76,27,1.24,11.44,NA,NA,NA,NA,23.88,47.13,1.84,296.15,0,0,103.34,986.27,NA
01-03-2021 00:00,84.44,218.22,8.86,18.99,27.69,57.76,13.89,0.7,23.85,1.59,4.99,NA,NA,NA,NA,21.32,50.1,2.39,291.3,0,0,115.36,990.1,NA
02-03-2021 00:00,76.77,203.14,2.02,11.86,13.87,49.26,15.65,0.6,34.83,1.12,1.8,NA,NA,NA,NA,21.33,49,2.77,292.75,0,0,121.89,990.08,NA
03-03-2021 00:00,120.12,290.9,59.19,31.73,62.45,52.97,17.2,1.86,25.14,1.65,11.65,NA,NA,NA,NA,21.09,51.12,1.37,243.93,0,0,128.5,988.54,NA
04-03-2021 00:00,137.27,349.71,141.96,42.2,164.97,64.33,11.13,1.62,49.39,2.59,22.18,NA,NA,NA,NA,22.4,56.58,0.83,179.38,0,0,155.37,988.52,NA
05-03-2021 00:00,59.9,189.8,1.59,16.49,18.03,65.81,13.88,0.45,32.32,1.26,4.14,NA,NA,NA,NA,22.15,57.27,1.79,292.35,0,0,2.95,987.21,NA
06-03-2021 00:00,106.14,246.07,54.86,22.36,76.99,52.34,12.47,1.46,30.15,1.38,15.95,NA,NA,NA,NA,23.19,53.09,1.58,252.02,0,0,134.17,986.63,NA
07-03-2021 00:00,132.76,335.82,51.11,36.23,87.29,62.36,14.82,1.49,37.72,2.34,17.21,NA,NA,NA,NA,25.99,48.66,1.84,103.22,0,0,118.23,985.62,NA
08-03-2021 00:00,98.33,263.48,9.21,26.76,35.94,69.76,10.28,1.18,31.47,1.3,6.52,NA,NA,NA,NA,25.85,52.79,2.29,97.45,0,0,109.62,986.71,NA
09-03-2021 00:00,127.99,336.54,7.7,25.5,33.17,91.27,10.76,1.06,19.86,2.02,8.25,NA,NA,NA,NA,26.7,55.19,2.04,97.25,0,0,104.83,988.09,NA
10-03-2021 00:00,71.59,176.7,12.34,22.53,34.8,67.3,12.5,0.8,24,1.24,12.47,NA,NA,NA,NA,26.2,49.94,1.14,254.93,0,0,118.81,987.95,NA
11-03-2021 00:00,109.06,276.19,84.35,39.13,123.23,73.3,12.64,1.83,21.72,1.64,15.43,NA,NA,NA,NA,27.01,52.15,1.11,155.71,0,0,137.17,988.73,NA
12-03-2021 00:00,62.27,206.58,19.52,27.95,47.44,61.53,6.88,0.83,17.36,1.44,8.42,NA,NA,NA,NA,25.06,46.32,2.41,135.97,0,0,79.08,990.75,NA
13-03-2021 00:00,136.43,278.07,22.89,21.25,44.13,73.25,16.93,1.03,23.95,2.03,9.42,NA,NA,NA,NA,24,54.86,1.54,257.81,0,0,135.37,991.5,NA
14-03-2021 00:00,123.56,235.15,13.08,16.72,29.79,66.91,17.82,0.8,17.83,1.36,4.12,NA,NA,NA,NA,23.67,56.54,1.38,267.31,0,0,149.69,988.71,NA
15-03-2021 00:00,116.34,253.76,6.56,17.1,23.68,63.79,17,0.8,12.57,1.21,5.69,NA,NA,NA,NA,24.68,55.03,1.56,267.72,0,0,125.17,987.69,NA
16-03-2021 00:00,123.01,361.06,6.82,16.53,23.34,59.21,16.09,0.77,8.88,1.16,5.61,NA,NA,NA,NA,24.82,55.74,1.7,281.57,0,0,119.71,987.81,NA
17-03-2021 00:00,113.46,373.05,19.8,20.21,40.03,54.09,18.08,0.88,14.83,1.22,6.29,NA,NA,NA,NA,26.07,50.9,1.38,261.63,0,0,130.96,986.35,NA
18-03-2021 00:00,137.95,405.96,43.05,21.92,65,55.07,16.9,1.21,17.69,1.46,10.4,NA,NA,NA,NA,26.13,51.33,1.16,275.9,0,0,120.79,986.62,NA
19-03-2021 00:00,100.89,307.74,14.26,21.23,35.52,52.91,13.91,0.85,21.66,1.26,9.75,NA,NA,NA,NA,27.11,47.19,1.5,269.32,0,0,131.9,986.32,NA
20-03-2021 00:00,127.3,298.88,43.79,22.65,66.47,54.29,18.64,1.28,24.24,1.22,8.22,NA,NA,NA,NA,25.6,51.44,1.38,258.33,0,0,141.31,984.9,NA
21-03-2021 00:00,152.8,348.99,34.47,23.37,57.35,55.06,17.11,1.09,29.1,1.77,13.72,NA,NA,NA,NA,27,49.61,1.67,238.53,0,0,137.23,984.29,NA
22-03-2021 00:00,69.2,258.22,9.92,22.23,32.1,47.94,9.77,0.93,19.86,1.93,12.66,NA,NA,NA,NA,26.03,49.07,2.49,162.06,0,0,91.9,987.51,NA
23-03-2021 00:00,63.62,274.39,20.29,22.7,43.09,51.25,8.43,0.87,14.19,1.6,14.83,NA,NA,NA,NA,24.58,48.62,2.75,188.28,0,0,78.21,989.35,NA
24-03-2021 00:00,80.04,229.85,9.37,15,24.49,47.24,13.83,0.59,27.11,1.62,9.92,NA,NA,NA,NA,25.49,45.04,2.05,254.2,0,0,139.83,989.49,NA
25-03-2021 00:00,55.76,145.7,2.52,8.02,10.55,42.47,10.55,0.51,24.29,1.08,2.33,NA,NA,NA,NA,23.05,53.51,2.38,286.97,0,0,205.92,988.93,NA
26-03-2021 00:00,68.32,162.65,4.56,14.78,19.25,39.35,12.78,0.62,27.87,1.33,17.7,NA,NA,NA,NA,24.27,50.71,1.96,285.22,0,0,234.88,987.05,NA
27-03-2021 00:00,117.6,266.16,38.92,28.07,66.98,41.91,20.04,1.2,25.68,1.43,9.85,NA,NA,NA,NA,26.22,50.54,1.18,244.1,0,0,211.6,985.12,NA
28-03-2021 00:00,132.1,286.37,29.45,27.64,57.09,42.78,14.88,1.02,31.01,1.45,12.36,NA,NA,NA,NA,28.09,49,1.08,203.3,0,0,292.09,983.52,NA
29-03-2021 00:00,63.34,205.05,31.45,25.72,56.65,40.14,9.05,1.33,30.95,1.39,8.43,NA,NA,NA,NA,32.84,35.6,1.16,183.11,0,0,168.15,977.89,NA
30-03-2021 00:00,99.14,378.57,15.51,16.59,32.12,43.65,10.62,0.83,25.79,1.46,9.14,NA,NA,NA,NA,29.23,42.17,2.38,236.72,0,0,192.53,976.16,NA
31-03-2021 00:00,54.85,221.38,2.24,8.38,10.62,32.85,8.55,0.44,39.46,NA,NA,NA,NA,NA,NA,27.33,34.89,2.82,280.91,0,0,241.95,977.68,NA
01-04-2021 00:00,43.07,209.48,2.6,9.26,11.85,26.78,8.64,0.37,39.21,NA,NA,NA,NA,NA,NA,26.54,28.89,3.36,277.27,0,0,227.75,978.55,NA
02-04-2021 00:00,74.18,196.25,4.69,18.56,23.24,25.24,17.35,0.59,27.08,1.16,8.67,NA,NA,NA,NA,25.96,29.63,2.12,279.29,0,0,228.59,981.82,NA
03-04-2021 00:00,65.17,174.72,24.76,26.42,51.15,66.21,11.47,0.77,28.97,2.04,12.97,NA,NA,NA,NA,26.42,29.88,1.41,285.08,0,0,219.67,984.35,NA
04-04-2021 00:00,87.15,234.62,44.67,29.06,73.55,82.03,18.31,1.02,25.87,1.43,11.13,NA,NA,NA,NA,27.67,32.46,1.17,265.19,0,0,218.19,984.91,NA
05-04-2021 00:00,79.31,224.46,15.89,32.27,48.09,73.88,15.02,0.98,38.6,2.33,14.62,NA,NA,NA,NA,31.03,31.43,1.25,178.55,0,0,172.24,983.28,NA
06-04-2021 00:00,149.49,364.51,9.02,36.99,45.15,83.74,16.8,1.28,50.56,1.92,8.11,NA,NA,NA,NA,31.05,36.37,1.66,88.47,0,0,155.4,981.84,NA
07-04-2021 00:00,68.28,233.43,1.86,12.73,14.63,48.23,7.94,0.51,43.74,1.25,5.08,NA,NA,NA,NA,29.72,37.3,2.38,242.57,0,0,165.04,984.79,NA
08-04-2021 00:00,65.83,177.64,17.92,18.85,36.74,45.61,11.26,0.66,35.61,1.18,9.93,NA,NA,NA,NA,27.61,34.67,1.57,272.76,0,0,206.36,984.39,NA
09-04-2021 00:00,66.44,193.07,36.02,22.91,58.9,48.51,9.86,0.89,34.63,1.55,22.16,NA,NA,NA,NA,28.37,30.66,2.17,294.62,0,0,201.94,985.12,NA
10-04-2021 00:00,81.81,221.73,13.81,25.21,39.03,53.51,21.96,0.68,38.93,1.42,6.62,NA,NA,NA,NA,29.34,30.21,1.28,263.07,0,0,188.2,986.38,NA
11-04-2021 00:00,92.76,249.72,35.66,24.68,60.32,51.5,13.85,1.02,37.28,1.93,8.92,NA,NA,NA,NA,30.1,31.18,1.39,265.09,0,0,188.78,986.37,NA
12-04-2021 00:00,117.55,293.44,15.32,29.94,45.24,57.03,16.52,0.83,35.49,1.47,11.39,NA,NA,NA,NA,30.84,31.91,1.1,256.09,0,0,169.49,986.9,NA
13-04-2021 00:00,135.34,326.4,16.5,28.12,44.52,64.51,18.33,0.8,32.75,1.57,9.86,NA,NA,NA,NA,31.07,33.34,1.56,261.08,0,0,175.56,985.25,NA
14-04-2021 00:00,65.56,226.33,9.84,20,29.85,49.02,12.85,0.56,37.63,1.26,9.2,NA,NA,NA,NA,32.16,30.49,1.73,258.94,0,0,171.88,983.78,NA
15-04-2021 00:00,92.18,287.28,15.94,25.74,41.68,40.62,14.65,0.69,34.26,1.4,9.18,NA,NA,NA,NA,32.29,29.42,1.46,253.81,0,0,162.3,982.76,NA
16-04-2021 00:00,84.67,307.22,10.24,23.82,34.05,48.64,13.38,0.6,33.58,1.5,10.42,NA,NA,NA,NA,29.38,40.27,1.86,207.12,0.03,2.5,118.29,982.58,NA
17-04-2021 00:00,54.89,126.57,5.96,12.26,18.17,59.85,8.58,0.44,25.89,1.61,6.26,NA,NA,NA,NA,27.37,47.05,1.54,228.39,0,0,203.73,984.93,NA
18-04-2021 00:00,93.85,216.23,8.3,16.34,24.58,57.88,13.55,0.66,34.12,1.86,6.56,NA,NA,NA,NA,29.04,41.16,1.14,234.46,0,0,176.55,986.61,NA
19-04-2021 00:00,106.95,273.33,33.78,26.56,60.7,59.93,14.74,1.09,25.34,1.34,6.99,NA,NA,NA,NA,29.27,39.37,1.2,267.73,0,0,192.02,982.91,NA
20-04-2021 00:00,29.48,178.43,2.5,12.86,15.35,44.2,13.93,0.46,38.93,NA,NA,NA,NA,NA,NA,27.98,36.7,2.58,222.6,0,0,81.88,982.21,NA
21-04-2021 00:00,51.62,121.23,2.35,6.13,8.48,46.61,9.33,0.37,39.27,1.23,1.67,NA,NA,NA,NA,26.13,47.02,1.78,230.84,0,0,187.28,984.31,NA
22-04-2021 00:00,50.77,149.82,2.01,10.05,12.06,40.95,9.43,0.47,46.45,1.65,4.02,NA,NA,NA,NA,27.72,44.51,1.89,146.01,0,0,179.76,986.56,NA
23-04-2021 00:00,41.35,120.47,1.9,8.86,10.75,40.69,8.35,0.45,36.84,2.31,3.46,NA,NA,NA,NA,25.69,47.47,2.95,138.29,0.01,0.5,149.53,985.14,NA
24-04-2021 00:00,61.06,142.99,9.44,16.28,25.49,36.21,8.57,0.52,38.08,1.16,5.37,NA,NA,NA,NA,26.54,40.73,2.25,292.55,0,0,192.66,985.83,NA
25-04-2021 00:00,136.82,260.3,15.42,18.58,33.65,44.67,14.03,0.94,41.85,1.63,7.95,NA,NA,NA,NA,28.26,37.04,2.08,293.69,0,0,193.29,985.52,NA
26-04-2021 00:00,193.39,387.46,45.72,33.31,78.95,47.9,22.13,1.56,46,1.84,7.33,NA,NA,NA,NA,29.9,35.39,1.11,247.25,0,0,169.85,983.53,NA
27-04-2021 00:00,206.94,422.22,48.37,35.25,83.62,49.41,19.24,1.7,44.55,1.92,12.92,NA,NA,NA,NA,31.99,35.6,1.29,238.32,0,0,159.03,982.61,NA
28-04-2021 00:00,237.76,451.27,20.3,32.19,52.4,54.51,21.13,1.47,41.12,1.7,13.4,NA,NA,NA,NA,33.55,33.06,1.24,246.2,0,0,154.39,983.28,NA
29-04-2021 00:00,188.31,432.5,10.01,20.78,30.75,48.75,16.82,0.99,40.23,1.65,10.67,NA,NA,NA,NA,33.73,32.31,1.72,250.13,0,0,141.82,983.24,NA
30-04-2021 00:00,145.43,395.33,7.81,20.94,28.65,48.94,16.79,0.91,40.49,1.88,9.03,NA,NA,NA,NA,32.93,34.52,1.56,203.84,0,0,136.62,983.11,NA
01-05-2021 00:00,77.79,260.69,3.1,14.68,17.73,48.14,10.38,0.68,56.2,1.31,5.99,NA,NA,NA,NA,33.59,34.29,1.51,158.32,0,0,131.99,982.91,NA
02-05-2021 00:00,78.69,245.12,5.64,17.12,22.65,49.61,9.24,0.7,36.82,1.11,6.36,NA,NA,NA,NA,32.71,35.46,1.59,206.56,0,0,147.29,983.23,NA
03-05-2021 00:00,99.15,334.54,8.28,14.19,22.46,43.97,13.1,0.66,27.49,1.89,5.79,NA,NA,NA,NA,32.56,36.51,1.45,227.8,0,0,170.93,981.62,NA
04-05-2021 00:00,75.88,211.32,5.13,14.34,19.48,44.21,9.87,0.81,25.94,1.6,5.15,NA,NA,NA,NA,33.97,35.29,1.42,212.79,0,0,140.91,980.42,NA
05-05-2021 00:00,70.03,195.53,3.36,11.7,15.07,59.17,8.4,1.29,38.7,1.62,3.91,NA,NA,NA,NA,32.52,42.14,2.06,93.19,0,0,137.76,981.41,NA
06-05-2021 00:00,54.74,178.81,2.56,9.51,12.06,106.07,6.24,1.21,23.57,1.7,3.8,NA,NA,NA,NA,31.66,46.82,2.53,112.36,0.03,2,159.67,982.81,NA
07-05-2021 00:00,67.97,146.78,3.39,21.53,24.94,46.87,7.82,1.16,45.35,1.21,8.16,NA,NA,NA,NA,32.28,43.19,1.25,214.51,0,0,188.52,984.52,NA
08-05-2021 00:00,86.39,168.04,11.78,22.09,33.84,85.28,7.83,1.37,33.18,1.64,15.99,NA,NA,NA,NA,31.81,44.55,1.09,209.69,0,0,153.87,983.86,NA
09-05-2021 00:00,56.09,136.63,3.03,14.64,17.68,81.87,6.19,1.16,39.12,1.35,4.82,NA,NA,NA,NA,31.51,44.67,1.81,138.46,0.05,5,134.9,981.92,NA
10-05-2021 00:00,51.38,115.91,10.35,25.88,36.28,59.58,4.12,1.41,29.96,1.66,10.08,NA,NA,NA,NA,32.44,44.77,2.07,113.91,0,0,189.36,979.8,NA
11-05-2021 00:00,50.03,125.57,3.87,11.96,15.83,105.33,3.77,1.16,19,1.2,5.01,NA,NA,NA,NA,32.4,43.86,1.78,136.41,0,0,160.71,979.29,NA
12-05-2021 00:00,40.56,140.4,4.4,10.17,14.55,66.84,4.36,1.08,11.77,1.36,4.22,NA,NA,NA,NA,30.79,44.45,2.31,182.71,0,0,142.62,977.59,NA
13-05-2021 00:00,39.88,85.97,3.82,9.45,13.27,71.57,3.03,1.14,7.67,1.15,3.25,NA,NA,NA,NA,27.72,54.84,2.44,112.39,0.13,12.5,136.5,979.76,NA
14-05-2021 00:00,63.36,127.94,4.25,12.53,16.77,88.75,3.25,1.22,10.07,2.03,5.77,NA,NA,NA,NA,30.13,50.28,1.46,110.05,0,0,159.3,979.77,NA
15-05-2021 00:00,46.07,146.18,6.64,13.34,19.98,65.19,4.71,1.13,13.2,1.25,6.95,NA,NA,NA,NA,29.99,45.14,1.88,183.11,0,0,135.05,980.94,NA
16-05-2021 00:00,73.12,165.76,23.26,19.95,43.29,51.6,9.13,1.54,22.46,1.36,6.4,NA,NA,NA,NA,31.76,40.63,1.1,175.6,0,0,153.58,982.19,NA
17-05-2021 00:00,94.36,224.06,15.74,36.01,51.7,57.2,8.22,1.71,7.94,1.32,9.89,NA,NA,NA,NA,31.86,42.2,1.21,190.41,0,0,55.28,982.06,NA
18-05-2021 00:00,24.02,68.97,3.95,9.41,13.33,71.07,2.53,1.08,4.78,1.4,5.17,NA,NA,NA,NA,28.15,54.55,2.04,145.36,0,0,36.04,982.48,NA
