Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
01-01-2023,154.5208333,245.4479167,47.20729167,59.15,69.95104167,36.2625,10.55243056,0.925347222,7.171875,3.605208333,7.079166667,,,,,14.51145833,72.63645833,0.390625,195.1354167,,0,38.721875,736.1303125,0.005208333
02-01-2023,281.0520833,385.3854167,52.74895833,65.875,78.04895833,38.3,9.578819444,0.669202899,7.171875,0.0375,0.148611111,,,,,14.12291667,78.92395833,0.333333333,185.6041667,,0,28.25833333,736.1073958,0.004166667
03-01-2023,269.8854167,370.2604167,27.27083333,63.64895833,56.08333333,34.90208333,9.871875,0.534375,6.860416667,2.023958333,6.13125,,,,,13.42291667,75.99166667,0.372916667,185.5104167,,0,23.35729167,736.0995833,0.001041667
04-01-2023,193.7916667,267.6145833,24.51145833,61.39479167,52.634375,32.11145833,10.33194444,0.616666667,6.877083333,1.955208333,4.516666667,,,,,12.5,79.30729167,0.4375,177.09375,,0,29.58229167,736.1516667,0.003125
05-01-2023,232.5833333,319.2708333,42.30520833,61.8125,67.36666667,33.40520833,11.64791667,0.715625,7.002083333,2.816666667,9.580208333,,,,,12.23854167,82.278125,0.371875,185.1354167,,0,27.74791667,736.2271875,0.003125
06-01-2023,301.28125,447.9895833,26.38152174,63.37717391,55.21195652,32.6673913,12.70381944,0.66875,9.494097222,2.890625,8.952083333,,,,,18.52282609,78.4,0.389583333,186.5208333,,0,30.35520833,736.1429167,0.001041667
07-01-2023,237.4090909,375.4886364,35.00795455,63.69204545,62.41818182,31.18409091,12.19886364,0.5125,6.848484848,3.413257576,8.024242424,,,,,22.26458333,78.70454545,0.419318182,186.6136364,,0,39.67840909,736.1280682,0.003409091
08-01-2023,264.0173611,413.3958333,49.596875,66.40486111,75.75520833,34.47118056,12.99861111,0.795486111,7.059027778,3.848958333,8.420833333,,,,,7.347916667,82.19479167,0.36875,187.4166667,,0,31.71770833,736.135,0.004513889
09-01-2023,377.1666667,602.9166667,73.47777778,70.75714286,97.54047619,41.9781746,13.13369565,1.101736111,9.927430556,5.1125,15.859375,,,,,8.429166667,82.20520833,0.30625,188.2708333,,0,26.50208333,736.1498958,0
10-01-2023,258.8541667,323.5520833,40.0375,66.82604167,68.18541667,36.340625,13.28263889,0.786666667,9.020486111,5.275694444,12.08333333,,,,,12.89791667,81.04895833,0.425,183.9479167,,0,30.88333333,736.1085417,0.003472222
