Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
01-01-2023,138.7048611,167.2638889,142.8318182,47.21180556,152.0105072,95.22992424,8.306746032,2.007743056,22.58888889,11.28361111,,,,,,,,,,,,,,
02-01-2023,292.0833333,361.4201389,139.2732639,52.08888889,140.9392361,118.3628472,8.173611111,1.6175,10.68888889,11.73003472,,,,,,,,,,,,,,
03-01-2023,284.0902778,366.8402778,103.0611111,36.83194444,103.3864583,106.4697917,9.490625,1.038611111,12.28680556,9.743958333,,,,,,,,,,,,,,
04-01-2023,222.8333333,286.8715278,89.38263889,33.78819444,90.64131944,97.46493056,7.804513889,0.289473684,14.43888889,10.35152778,,,,,,,,,,,,,,
05-01-2023,268.9375,352.9861111,145.7868056,55.975,148.2947917,91.31527778,9.584027778,2.499772727,11.18541667,12.38163194,,,,,,,,,,,,,,
06-01-2023,311.6006944,441.6319444,105.1805556,55.62534722,115.0986111,102.3701389,10.09548611,1.531631944,11.5,12.08010417,,,,,,,,,,,,,,
07-01-2023,290.5104167,413.4618056,124.7642361,57.13263889,131.8239583,85.06770833,12.26076389,1.959618056,11.775,15.84965278,,,,,,,,,,,,,,
08-01-2023,325.365942,436.9756944,145.2315972,57.88923611,148.8701389,91.06770833,11.15972222,2.435729167,12.97326389,16.18583333,,,,,,,,,,,,,,
09-01-2023,479.8452381,618.5416667,195.2086806,86.87673611,205.7850694,116.8732639,10.14826389,3.526041667,8.482986111,21.05052083,,,,,,,,,,,,,,
10-01-2023,332.7465278,410.8333333,156.1350694,49.29027778,153.1583333,109.403125,8.659375,2.393923611,15.46805556,17.07434028,,,,,,,,,,,,,,
11-01-2023,278.0416667,338.0555556,116.1805556,47.60798611,119.7756944,96.27847222,9.087152778,1.509548611,16.67986111,9.779201389,,,,,,,,,,,,,,
12-01-2023,313.5173611,385.4375,139.3875,44.21875,136.8388889,95.32361111,7.525694444,1.989444444,16.57708333,11.13850694,,,,,,,,,,,,,,
13-01-2023,334.0694444,402.3194444,125.3163194,42.36736111,124.4114583,115.175,8.943402778,2.092326389,16.83645833,13.348125,,,,,,,,,,,,,,
14-01-2023,224.9756944,280.3125,79.15590278,19.70243056,74.81631944,113.5506944,7.58125,0.981458333,38.69826389,8.518993056,,,,,,,,,,,,,,
15-01-2023,103.3478261,158.8586957,69.4452381,20.28928571,67.06011905,85.30119048,15.81493056,0.954930556,46.81597222,9.086309524,,,,,,,,,,,,,,
16-01-2023,179.5694444,250.2326389,166.700641,125.2083333,201.9788462,151.6102564,10.00138889,1.559166667,38.87534722,10.78653846,,,,,,,,,,,,,,
17-01-2023,176.3020833,245.7291667,182.8477273,167.4354167,206.8789683,161.778125,7.177430556,1.781354167,35.69895833,13.58715278,,,,,,,,,,,,,,
18-01-2023,232.4652778,330.8298611,213.7632353,230.8628788,245.4307292,193.1427083,9.280208333,2.807118056,33.19548611,18.05315972,,,,,,,,,,,,,,
