Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
01-01-2023,163.6354167,206.2118056,86.66215278,39.27291667,91.53229167,36.12916667,10.840625,1.005555556,26.340625,,,,,,,16.825,79.33541667,0.515625,180.3645833,,0,56.31458333,976.6145833,0
02-01-2023,264.53125,323.8194444,36.746875,46.61041667,54.74583333,39.86145833,7.734090909,1.505681818,16.475,,,,,,,16.09479167,84.95416667,0.467708333,176.6666667,,0,38.83125,976.6166667,0.01875
03-01-2023,271.0590278,363.3055556,20.05833333,52.278125,44.15208333,33.6625,16.0326087,1.377430556,22.78020833,,,,,,,15.17291667,81.29583333,0.483333333,173.5,,0,42.478125,976.6104167,0.265217391
04-01-2023,234.0416667,313.8263889,62.38369565,48.00869565,76.28369565,37.19583333,10.45208333,1.12625,24.16458333,,,,,,,13.2125,83.04270833,0.629166667,179.90625,,0,48.809375,976.5979167,0.735416667
05-01-2023,271.40625,340.3680556,107.6413194,50.61701389,114.6829861,43.98576389,7.559722222,1.333854167,12.88645833,,,,,,,12.24895833,86.28125,0.639583333,169.8854167,,0,46.00416667,976.65,0.271052632
06-01-2023,307.625,439.0138889,40.74583333,73.59305556,72.35972222,40.80972222,7.209090909,1.523611111,17.27916667,,,,,,,12.978125,82.13541667,0.589583333,176.21875,,0,49.20520833,976.6489583,0.267045455
07-01-2023,282.6458333,392.0763889,62.26833333,38.35666667,71.16333333,30.1046875,9.870652174,1.593627451,17.52604167,,,,,,,11.99479167,83.99375,0.691666667,174.5729167,,0,51.33020833,976.6322917,0.028571429
08-01-2023,339.25,347.7348485,75.77222222,10.63611111,67.43333333,20.20555556,9.819907407,1.5390625,16.440625,,,,,,,12.82604167,85.28854167,0.70625,169.1770833,,0,46.59166667,976.6177083,0
09-01-2023,505.6770833,609.71875,61.16574074,30.00648148,65.82962963,22.33981481,6.038257576,,10.37083333,,,,,,,14.38333333,86.11458333,0.334375,177.0625,,0,36.80729167,976.625,0.001041667
10-01-2023,302.09375,375.8020833,30.07666667,16.27575758,30.9,22.18863636,5.665740741,1.702222222,17.134375,,,,,,,15.02083333,84.50625,0.638541667,177.5416667,,0,49.83229167,976.6395833,0.010526316
