Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
01-01-2020 00:00,404.01,549.57,106.96,20.06,97.95,22.81,14.22,2.15,27.46,NA,NA,NA,NA,NA,NA,11.71,71.32,0.77,156.86,NA,0,71.01,973.21,0.06
02-01-2020 00:00,284.7,522.6,91.06,15.72,82.29,16.92,15.37,2.52,44.38,NA,NA,NA,NA,NA,NA,14.4,70.21,0.54,158.21,NA,0,68.03,972.59,0.03
03-01-2020 00:00,181.51,347.81,68.4,8.25,60.31,12.78,11.62,2.54,32.46,NA,NA,NA,NA,NA,NA,16.25,69.89,0.62,174.58,NA,0,71.88,971.85,0.05
04-01-2020 00:00,138.78,278.27,42.66,47.53,57.93,21.45,12.38,1.19,34.73,NA,NA,NA,NA,NA,NA,15.9,68.15,0.55,200.9,NA,0,67.31,971.86,0
05-01-2020 00:00,117.15,240.54,33.89,61.92,60.57,22.79,12.33,0.87,23.94,NA,NA,NA,NA,NA,NA,15.62,63.72,0.69,211.18,NA,0,68.47,971.62,0
06-01-2020 00:00,113.82,237.53,46.26,68.18,74.01,22.39,14.25,0.96,16.32,NA,NA,NA,NA,NA,NA,16.13,64.77,0.53,164,NA,0,36.55,971.37,0
07-01-2020 00:00,78.66,154.47,22.12,48.69,43.96,27.17,12.55,0.68,19.46,4.03,16.36,NA,NA,NA,NA,16.7,70.82,1.11,107.83,0,0,35.75,971.6,0.12
08-01-2020 00:00,87.22,137.09,33.76,39.26,48.42,27.23,10.38,0.7,16.77,3.93,9.08,NA,NA,NA,NA,14.93,84.7,0.41,163.54,0,0,7.79,974.14,0.01
09-01-2020 00:00,75.3,135.62,15.35,31.85,29.44,15.68,11.1,0.59,19.91,NA,NA,NA,NA,NA,NA,12.53,74.21,0.72,208.85,NA,0,76.75,971.4,0
10-01-2020 00:00,109.18,207.73,25.21,47.63,45.96,15.16,12.55,1.16,21.42,NA,NA,NA,NA,NA,NA,12.55,71.7,0.72,209.91,NA,0,84.74,971.62,0
11-01-2020 00:00,123.73,253.51,44.89,55.86,66.31,16.14,13.21,1.7,25.99,NA,NA,NA,NA,NA,NA,13.94,62.59,0.57,201.26,NA,0,87.15,971.36,0
12-01-2020 00:00,212.87,395.62,101.31,65.72,117.54,17.92,14.8,2.01,21.7,NA,NA,NA,NA,NA,NA,15.2,65.58,0.66,202.71,NA,0,84.4,971.47,0
13-01-2020 00:00,175.02,318.18,76.8,52.31,90.49,14.8,11.27,0.78,23.88,NA,NA,NA,NA,NA,NA,16.19,70.79,0.87,164.69,NA,0,46.27,971.6,0.12
14-01-2020 00:00,87.92,161,20.14,35.26,35.17,15.41,11.44,0.67,21.08,NA,NA,NA,NA,NA,NA,15.18,75.12,0.47,211.15,NA,0,71.21,971.39,0
15-01-2020 00:00,90.52,184.1,22.67,42.73,41.22,19.45,12.78,0.97,23.83,NA,NA,NA,NA,NA,NA,15.17,71.01,0.41,202.92,NA,0,75.62,972.25,0
16-01-2020 00:00,110.48,195.29,22.45,38.63,38.85,21.43,12.48,0.87,18.48,NA,NA,NA,NA,NA,NA,14.16,77.49,0.31,207.67,NA,0,33.93,972.38,0
17-01-2020 00:00,83.4,137.15,21.35,30.02,37.28,16.95,12.77,1.38,26.77,NA,NA,NA,NA,NA,NA,15.36,79.77,0.45,206.58,NA,0,62.29,972.63,0
18-01-2020 00:00,107.14,194.15,29.86,40.08,45.66,17.34,11.16,0.78,27.28,NA,NA,NA,NA,NA,NA,14.4,77.2,0.4,206.28,NA,0,60.6,973.1,0
19-01-2020 00:00,100.09,177.52,6.28,27.68,19.85,18.84,9.62,0.58,31.45,NA,NA,NA,NA,NA,NA,12.43,74.94,0.99,219.65,NA,0,87.69,971.74,0
20-01-2020 00:00,120.44,230.92,32.18,34.62,44.63,17.31,12.51,1.43,24.45,NA,NA,NA,NA,NA,NA,13,78.73,0.72,215.6,NA,0,60.41,971.87,0
