Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
01-01-2022 00:00,263.4,452.18,102.36,36.79,139.09,70.25,3.05,1.96,15.07,2.51,7.74,NA,NA,NA,NA,11.21,68.97,0.52,254.31,0,0,32.92,995.97,NA
02-01-2022 00:00,290.2,435.32,75.74,37.32,112.91,73.7,2.22,1.98,14.85,2.96,8.41,NA,NA,NA,NA,11.78,69.16,0.53,258.82,0,0,32.61,994.58,NA
03-01-2022 00:00,254.21,462.47,99.01,39.36,138.38,70.22,2.37,1.82,15.31,2.63,7,NA,NA,NA,NA,12.75,66.74,0.57,242.96,0,0,29.64,992.66,NA
04-01-2022 00:00,256.83,492,137.49,40.94,150.3,68.51,3.35,1.93,12.33,3.06,18.48,NA,NA,NA,NA,15.1,60.8,0.43,202.01,0,0,34.74,991.87,NA
05-01-2022 00:00,271.98,350.33,116.97,39.73,156.8,79.68,1.83,2.46,5.57,2.96,7.95,NA,NA,NA,NA,13.48,75.02,0.68,135.12,0,0,13.82,990.96,NA
06-01-2022 00:00,128.62,189.75,16.78,25.1,41.92,46.36,1.23,1.2,12.18,2.12,5.25,NA,NA,NA,NA,15.65,69.43,0.82,113.81,0,0,35.98,990.97,NA
07-01-2022 00:00,76.59,125.08,8.33,17.82,26.11,35.98,1.64,0.92,14.08,1.27,2.43,NA,NA,NA,NA,16.38,71.17,1.34,145.98,0,0,27.08,990.69,NA
08-01-2022 00:00,44.23,52.33,5.95,17.32,23.22,30.02,1.33,0.74,11.01,1.17,2.96,NA,NA,NA,NA,15.78,80.1,1.02,94.71,0,0,12.11,990.23,NA
09-01-2022 00:00,48.82,56.49,13.52,14.52,27.64,25.02,1.35,NA,7.45,0.99,2.58,NA,NA,NA,NA,13.59,81.07,0.7,258.65,0,0,10.85,989.37,NA
10-01-2022 00:00,106.32,189.99,44.13,22.62,66.29,32.85,1.92,2,10.63,1.67,5.92,NA,NA,NA,NA,11.96,75.51,0.61,272.76,0,0,39.52,992.01,NA
11-01-2022 00:00,104.21,178.14,25.42,20.32,45.65,32.86,1.74,0.98,13.19,1.64,4.34,NA,NA,NA,NA,10.97,73.31,0.85,272.77,0,0,37.76,992.05,NA
12-01-2022 00:00,119.18,301.83,70.25,22.82,92.86,37.69,2.33,1.49,12.52,1.61,4.39,NA,NA,NA,NA,11.08,73.38,0.54,238.88,0,0,40.67,991.68,NA
13-01-2022 00:00,225.38,351.33,65.63,34.26,99.94,56.3,2.39,1.89,16.28,2.5,8.45,NA,NA,NA,NA,11.48,73.75,0.56,195.51,0,0,41.9,991.82,NA
14-01-2022 00:00,253.91,392.47,61.99,25.44,87.48,63.1,1.98,1.91,11.46,3.48,16.56,NA,NA,NA,NA,10.39,77.4,0.55,229.07,0,0,33.74,992.59,NA
15-01-2022 00:00,124.09,223.12,13.89,16.54,30.28,42.81,1,0.87,11.83,1.4,4.32,NA,NA,NA,NA,10.01,75.1,0.62,287.46,0,0,25.79,994.09,NA
16-01-2022 00:00,144.46,244.08,13.5,19.52,32.71,49.51,1.24,1.1,14.06,1.66,4.34,NA,NA,NA,NA,10.58,69.05,0.65,220.95,0,0,39.56,994.66,NA
17-01-2022 00:00,168.7,341.47,27.92,25.49,53.29,57.4,1.54,1.22,12.82,2.06,4.81,NA,NA,NA,NA,10.95,70.87,0.55,200.34,0,0,36.42,995.16,NA
18-01-2022 00:00,182.1,345.37,22.52,19.16,41.32,59.05,0.83,1.11,14.08,2.04,6.19,NA,NA,NA,NA,10.61,71.08,0.76,286.1,0,0,33.47,992.91,NA
19-01-2022 00:00,208.59,352.48,40.27,24.03,64.44,66.61,1.25,1.57,16.15,2.01,6.95,NA,NA,NA,NA,11.8,71.34,0.65,238.97,0,0,36.14,990.33,NA
20-01-2022 00:00,260.2,398.99,27.89,27.2,55.12,79.95,1.53,1.77,12.53,3.2,7.59,NA,NA,NA,NA,13.12,72.46,0.64,128.12,0,0,36.95,986.33,NA
21-01-2022 00:00,222.78,386.58,39.9,31.53,71.51,73.25,1.74,1.74,15.14,3.27,7.7,NA,NA,NA,NA,13.32,71.38,0.53,186.47,0,0,37.98,986.29,NA
22-01-2022 00:00,134.07,164.88,5.05,18.03,22.91,58.14,1.53,1.01,16.9,1.83,2.69,NA,NA,NA,NA,13.11,76.44,1.27,102.39,0,0,16.27,982.19,NA
23-01-2022 00:00,112.53,159.45,25.13,18.32,43.2,43.09,1.83,1.22,11.51,1.58,3.31,NA,NA,NA,NA,12.51,75.16,0.73,202.54,0,0,30.8,984.42,NA
